id;safra_abertura;cidade;estado;idade;sexo;limite_total;limite_disp;data; valor ;grupo_estabelecimento;cidade_estabelecimento;pais_estabelecimento
3,31E+11;201609;SAO PAULO             ;SP ;31;M;1600;776;22.10.2019;79,98;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2843;24.02.2020;13,9;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2818;25.02.2020;25,16;RESTAURANTE;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2758;25.02.2020;59,95;VESTUARIO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2743;25.02.2020;15;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2708;25.02.2020;35;LOJA DE DEPART;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1582;22.11.2019;7,78;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1559;22.11.2019;22,56;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;4633;5.02.2020;27,93;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5724;30.04.2019;70;POSTO DE GAS;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6682;9.09.2019;45;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6636;9.09.2019;46,46;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2278;14.04.2020;103,05;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2211;15.04.2020;67,05;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2150;15.04.2020;60,69;VAREJO;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3014;20.02.2020;7,76;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6569;10.09.2019;15,9;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;1765;21.04.2020;35,9;SERVI‚O;5,51E+11;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;866;15.01.2020;15,98;FARMACIAS;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;799;15.01.2020;35,46;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1124;15.01.2020;23,99;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1063;15.01.2020;61,06;VAREJO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1008;15.01.2020;55;VESTUARIO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;968;15.01.2020;39,4;VAREJO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;902;15.01.2020;65,9;VESTUARIO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;882;15.01.2020;20;RESTAURANTE;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6467;19.06.2019;109,95;VESTUARIO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6434;19.06.2019;32,94;VAREJO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6364;19.06.2019;70,54;VAREJO;CURITIBA;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6314;19.06.2019;49,99;VESTUARIO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6206;19.06.2019;107,04;SERVI‚O;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6184;19.06.2019;22,8;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6154;19.06.2019;29,36;FARMACIAS;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;6000;1232;22.03.2020;236,27;SERVI‚O;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2585;5.04.2020;23,8;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6621;27.05.2019;24;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3224;18.02.2020;45,29;VAREJO;CURITIBA;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3199;18.02.2020;24,74;M.O.T.O.;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3147;18.02.2020;52,82;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3100;18.02.2020;46,61;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;3081;18.02.2020;18,86;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38150;5.01.2020;95,97;VESTUARIO;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38075;6.01.2020;74,99;FARMACIAS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37917;6.01.2020;157,92;SUPERMERCADOS;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37774;6.01.2020;143,11;SUPERMERCADOS;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25437;25.06.2019;10.425,00;HOTEIS;CESARIO LANGE;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24714;14.02.2020;7,7;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25663;26.07.2019;58,13;RESTAURANTE;PRAIA GRANDE;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;22254;14.10.2019;249,5;VESTUARIO;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;20888;14.10.2019;1.366,00;VESTUARIO;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;20769;14.10.2019;119,9;VESTUARIO;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;20630;14.10.2019;139;VESTUARIO;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24111;18.02.2020;279,51;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37445;21.12.2019;538,34;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37165;22.12.2019;279,81;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33905;25.04.2019;59,1;VESTUARIO;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33797;25.04.2019;108,78;VAREJO;CURITIBA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33005;1.05.2019;214,2;HOTEIS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36396;2.05.2019;510,5;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;40000;24.03.2020;44,6;FARMACIAS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39149;1.11.2019;70;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39021;2.11.2019;130;SUPERMERCADOS;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38995;2.11.2019;26,4;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34158;13.05.2019;139,8;VAREJO;ITUPEVA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38163;2.04.2020;50;SERVI‚O;PORTO ALEGRE;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38379;12.12.2019;284,7;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37544;3.04.2020;618,9;M.O.T.O.;OSASCO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37344;4.04.2020;199,75;SERVI‚O;RIO DE JANEIR;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35806;9.08.2019;3.948,00;M.O.T.O.;OSASCO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24011;18.02.2020;100;SERVI‚O;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;29531;15.04.2020;89,77;SUPERMERCADOS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33357;27.04.2019;275,95;RESTAURANTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33219;28.04.2019;137,9;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;16992;25.06.2019;8.445,00;M.O.T.O.;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;16908;26.06.2019;84,29;SUPERMERCADOS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34931;20.01.2020;7,69;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38079;16.12.2019;300;VESTUARIO;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;50000;20.03.2020;58,5;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36327;27.04.2020;62,37;SUPERMERCADOS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;30283;7.04.2020;50;POSTO DE GAS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;30193;7.04.2020;90;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;30180;7.04.2020;13,38;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24377;17.02.2020;12,76;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24390;17.02.2020; -   ;SERVI‚O;;
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;22922;7.10.2019;419;LOJA DE DEPART;FARROUPILHA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45288;18.03.2020;252,93;SUPERMERCADOS;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45156;18.03.2020;131,75;SERVI‚O;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;28639;3.10.2019;242,8;RESTAURANTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;28240;4.10.2019;399,99;VAREJO;PRESIDENTE PR;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36468;26.04.2020;74,63;SUPERMERCADOS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36390;27.04.2020;78,7;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39843;9.12.2019;151,93;FARMACIAS;CAMPINAS;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39666;9.12.2019;177,51;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34397;9.05.2019;239,8;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36368;3.05.2019;28,4;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36339;3.05.2019;28,5;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36327;3.05.2019;12,75;SERVI‚O;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35859;10.11.2019;169;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;50000;19.03.2020;200;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;11089;31.01.2020;480,85;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;10935;31.01.2020;154,09;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33787;29.11.2019;239,29;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45730;5.03.2020;3;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45722;5.03.2020;7,57;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34170;24.11.2019;293,04;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;28882;1.10.2019;10.602,00;ARTIGOS ELETRO;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34479;22.01.2020;153,34;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23899;21.02.2020;24,04;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;17837;2.07.2019;199,99;VESTUARIO;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;17185;2.07.2019;652;VESTUARIO;SAOPAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;40088;1.11.2019;37,2;RESTAURANTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39759;1.11.2019;329;VESTUARIO;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39219;1.11.2019;539,8;VESTUARIO;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36698;13.09.2019;295,5;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36548;14.09.2019;150;POSTO DE GAS;CAMPINAS;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33747;13.05.2019;61;RESTAURANTE;ITUPEVA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33023;27.01.2020;8.807,96;INEXISTENTE;;
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33023;27.01.2020;4.768,19;INEXISTENTE;;
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33023;27.01.2020;728,42;INEXISTENTE;;
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;17039;27.01.2020;1.832,20;AGENCIA DE TUR;GUARULHOS;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21748;27.01.2020;14.618,36;CIA AEREAS;;
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26457;27.01.2020;9.909,26;CIA AEREAS;;
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26457;27.01.2020;9.909,26;INEXISTENTE;;
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26450;27.01.2020;7,7;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37114;29.12.2019;50,8;RESTAURANTE;OSASCO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34463;22.11.2019;900;VAREJO;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36021;19.06.2019;265,1;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35862;20.06.2019;159;SERVI‚O;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25771;23.07.2019;112,56;SUPERMERCADOS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35127;4.05.2019;1.200,00;SERVI‚O;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34171;23.01.2020;307,64;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33971;24.01.2020;200;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;27255;13.07.2019;83;RESTAURANTE;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;19722;29.06.2019;212,24;POSTO DE GAS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;19035;30.06.2019;687;VESTUARIO;ITUPEVA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;18837;30.06.2019;198;VESTUARIO;ITUPEVA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;18037;30.06.2019;799,8;VESTUARIO;ITUPEVA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;20456;28.10.2019;139,9;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36914;9.01.2020;118,72;SUPERMERCADOS;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36510;10.01.2020;404,32;RESTAURANTE;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34632;21.01.2020;299,04;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26197;20.07.2019;200;POSTO DE GAS;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26103;20.07.2019;93,6;POSTO DE GAS;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26068;20.07.2019;34,9;VESTUARIO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;26040;20.07.2019;28;POSTO DE GAS;COTIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25996;21.07.2019;44,19;RESTAURANTE;PRAIA GRANDE;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25883;22.07.2019;112,71;SUPERMERCADOS;VALINHOS;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21430;4.02.2020;8,98;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;16765;28.06.2019;143,38;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;16559;28.06.2019;205,2;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;16558;28.06.2019;1;ARTIGOS ELETRO;PORTO ALEGRE;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34740;7.05.2019;100;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;20596;25.10.2019;2;RESTAURANTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36459;13.01.2020;50,8;SUPERMERCADOS;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21439;3.02.2020;7,55;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34890;4.05.2019;71,5;SERVI‚O;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34840;5.05.2019;50;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45740;3.03.2020;26,14;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37777;31.08.2019;100;M.O.T.O.;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23973;20.02.2020;37,48;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23874;20.02.2020;49,7;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35242;29.08.2019;105;RESTAURANTE;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34551;30.08.2019;690,96;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;27969;5.10.2019;271,15;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23340;6.10.2019;4.628,90;SERVI‚O;CURITIBA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;10621;29.01.2020;1.084,58;M.O.T.O.;RIO DE JANEIR;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36445;12.06.2019;139,9;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23182;23.02.2020;200;RESTAURANTE;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;23382;22.02.2020;517,14;SUPERMERCADOS;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24694;16.02.2020;20;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24445;16.02.2020;249,59;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24395;16.02.2020;49,7;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;24390;16.02.2020;5;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;10792;31.01.2020;143,02;POSTO DE GAS;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;10655;31.01.2020;136,4;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36586;23.04.2020;7;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36543;23.04.2020;43,2;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35363;22.11.2019;231;RESTAURANTE;Brasilia;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45577;13.03.2020;82,52;FARMACIAS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34961;4.05.2019;165,41;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;45659;8.03.2020;50,44;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38663;11.12.2019;992,85;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39212;3.06.2019;405,18;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25508;28.07.2019;154,8;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;25479;28.07.2019;29,03;RESTAURANTE;PRAIA GRANDE;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;22504;12.10.2019;322,11;LOJA DE DEPART;JUNDIAI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36499;20.09.2019;49,06;ARTIGOS ELETRO;614-285-3455;OH
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36474;20.09.2019;24,53;ARTIGOS ELETRO;614-285-3455;OH
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36257;28.04.2020;69,89;SUPERMERCADOS;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38062;19.12.2019;16,88;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38001;19.12.2019;60,89;RESTAURANTE;OSASCO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37983;19.12.2019;17,58;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35775;17.01.2020;275,16;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21427;5.02.2020;3;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21412;5.02.2020;7,45;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21418;5.02.2020;2;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;34815;2.01.2020;2.299,00;LOJA DE DEPART;RIO DE JANEIR;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37019;7.05.2020;40,57;ARTIGOS ELETRO;RIO DE JANEIR;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38800;3.11.2019;194,53;RESTAURANTE;BRASILIA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38730;4.11.2019;70;VAREJO;LOUVEIRA;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;38054;4.11.2019;676,65;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37377;4.11.2019;676,65;CIA AEREAS;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37363;4.11.2019;14;SERVI‚O;BARUERI;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37619;7.01.2020;155,47;SUPERMERCADOS;SAO SEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;21094;6.02.2020;323,85;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37033;8.01.2020;195,25;RESTAURANTE;SAOSEBASTIAO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33633;25.04.2019;163,57;RESTAURANTE;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36194;15.01.2020;165,36;POSTO DE GAS;VINHEDO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;36051;15.01.2020;143,15;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;35552;28.08.2019;139,9;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;33490;27.01.2020;481,7;CIA AEREAS;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;39995;7.12.2019;238,38;SERVI‚O;SAO PAULO;BR
6,06E+11;201711;LOUVEIRA              ;SP ;43;M;40000;37053;7.09.2019;524,02;LOJA DE DEPART;RIO DE JANEIR;BR
