ano,mes,customer_city_codes,customer_state_codes
2018,4,3576,25
2017,8,3754,25
2017,11,3953,8
2018,3,2095,7
2018,3,2095,7
2018,3,2095,7
2018,3,2095,7
2018,3,2095,7
2018,3,2095,7
2017,11,3628,18
2017,11,3628,18
2018,3,1648,17
2017,11,2505,12
2017,11,1313,17
2017,10,870,13
2017,10,870,13
2017,11,2128,18
2018,2,3822,16
2017,7,1523,25
2017,9,1018,23
2017,9,1018,23
2018,1,1225,25
2018,1,1225,25
2018,1,1225,25
2018,1,1225,25
2018,1,1225,25
2017,9,2447,18
2017,8,3409,25
2017,8,3409,25
2017,8,3228,4
2018,1,3288,22
2018,2,1376,25
2017,11,1139,17
2018,3,479,10
2017,12,451,10
2018,5,3576,25
2018,5,3576,25
2018,2,479,7
2017,11,3722,15
2017,11,451,10
2017,11,3228,4
2018,3,23,25
2017,8,225,24
2017,8,225,24
2017,8,2945,22
2018,1,630,7
2018,2,3136,18
2017,11,1139,17
2017,11,1378,17
2018,1,2771,22
2017,11,1032,10
2017,12,2945,22
2017,12,2945,22
2017,11,3576,25
2018,1,3992,25
2018,2,2270,25
2018,4,607,18
2017,11,320,25
2017,11,2001,25
2017,11,451,10
2017,11,451,10
2017,11,451,10
2018,6,3113,25
2018,2,556,6
2017,8,2684,18
2017,8,2684,18
2018,2,3136,18
2018,3,1352,23
2017,12,937,23
2017,12,937,23
2018,2,1523,25
2018,2,1523,25
2017,12,1139,17
2017,11,1801,4
2018,4,451,10
2017,12,921,23
2017,12,921,23
2017,11,3360,22
2018,3,3576,25
2018,3,3576,25
2018,1,2771,22
2017,12,3263,22
2017,12,3228,4
2017,8,264,25
2018,5,1439,8
2018,5,1439,8
2017,10,3957,23
2017,10,3957,23
2017,7,2498,10
2018,4,2383,8
2018,4,2383,8
2018,4,2383,8
2018,5,3576,25
2018,6,3136,18
2018,3,3136,18
2018,3,737,18
2017,4,1139,17
2017,7,3576,25
2017,6,1625,22
2017,4,3576,25
2017,6,1642,22
2017,8,3576,25
2017,5,3576,25
2017,4,1439,8
2017,6,3749,25
2017,7,2976,10
2017,7,3576,25
2017,4,652,25
2017,5,3576,25
2017,5,3812,17
2017,7,3576,25
2017,6,3576,25
2017,7,556,6
2017,7,704,25
2017,5,2541,1
2017,5,3576,25
2017,6,2579,25
2017,5,3576,25
2017,5,2288,18
2017,6,2001,25
2017,4,3576,25
2017,6,689,5
2017,7,4074,25
2017,6,3576,25
2017,7,2649,10
2017,6,2001,25
2017,6,3822,16
2017,6,3576,25
2017,7,2976,10
2017,3,3136,18
2017,4,2976,10
2017,5,1523,25
2017,6,3576,25
2017,5,3576,25
2017,6,4074,25
2017,6,2741,25
2018,5,3576,25
2018,2,340,25
2018,1,3136,18
2017,6,171,25
2017,5,2001,25
2017,11,1050,4
2017,12,1372,17
2017,6,2049,22
2017,6,2049,22
2017,5,704,25
2017,8,451,10
2017,8,451,10
2018,3,451,10
2017,3,2317,25
2017,10,3136,18
2017,11,3136,18
2017,8,428,25
2018,4,2101,17
2018,1,3668,18
2017,8,1426,22
2017,11,2730,15
2017,11,3596,25
2017,4,349,22
2017,5,1804,25
2018,6,2313,15
2018,2,1680,10
2017,7,1112,8
2017,5,3576,25
2017,5,3928,10
2017,5,3928,10
2017,5,3928,10
2017,5,3928,10
2017,6,2581,22
2017,10,384,10
2017,10,384,10
2017,10,384,10
2017,10,384,10
2017,3,451,10
2017,9,3136,18
2018,5,1214,10
2017,11,3576,25
2017,11,3576,25
2017,3,3927,10
2017,1,3397,10
2017,6,2331,25
2017,3,3993,10
2017,3,2882,25
2018,6,1139,17
2017,7,4016,22
2018,8,3576,25
2017,6,1243,25
2017,5,3576,25
2017,3,4023,10
2017,4,2373,10
2017,4,2373,10
2017,4,2373,10
2017,4,2373,10
2017,4,1523,25
2017,3,448,18
2017,1,1766,10
2017,3,3576,25
2017,3,3576,25
2017,3,3576,25
2017,3,3576,25
2018,2,3136,18
2017,9,369,25
2017,9,369,25
2017,9,369,25
2017,9,369,25
2018,3,864,17
2018,3,864,17
2017,10,1523,25
2017,8,665,8
2017,1,3949,17
2017,11,3396,25
2018,3,989,22
2018,5,3749,25
2018,2,136,22
2017,1,3881,18
2017,1,3881,18
2017,8,3737,25
2018,5,2861,8
2017,11,1749,18
2018,7,1913,25
2017,6,264,25
2018,1,3669,7
2017,5,1468,22
2018,7,2101,17
2017,10,1749,18
2017,1,1368,5
2017,9,3325,10
2017,5,1098,23
2017,7,501,10
2017,7,501,10
2017,7,501,10
2017,7,501,10
2017,6,451,10
2018,1,3136,18
2018,5,2101,17
2017,12,556,6
2018,1,3625,10
2018,6,3576,25
2018,6,3576,25
2018,6,3576,25
2018,6,3576,25
2018,3,3536,17
2018,5,802,25
2017,9,1368,5
2017,11,2945,22
2018,6,3804,25
2018,5,3576,25
2018,7,2849,25
2017,3,1507,7
2017,7,1803,25
2017,8,1153,22
2018,7,4074,25
2017,4,2156,18
2018,2,3356,25
2017,11,384,10
2017,11,384,10
2017,11,3576,25
2017,11,3576,25
2017,9,1368,5
2017,10,3698,10
2017,12,1263,22
2017,12,1168,25
2017,12,1168,25
2018,7,1439,8
2018,8,3451,18
2018,6,989,22
2018,3,3576,25
2018,7,3136,18
2018,7,3136,18
2017,5,3576,25
2017,3,3136,18
2017,11,630,7
2017,12,2228,25
2017,10,2157,9
2018,8,433,25
2018,7,1368,5
2018,1,714,22
2018,1,1879,25
2018,3,2230,17
2018,1,1762,23
2018,7,3576,25
2017,12,3737,25
2018,1,3576,25
2017,12,3148,22
2017,12,3155,17
2018,5,3576,25
2018,3,1439,8
2017,11,1368,5
2018,3,1439,8
2017,11,149,25
2018,4,1822,25
2017,11,2856,25
2017,11,451,10
2018,2,1807,25
2018,1,49,25
2017,10,1439,8
2018,7,446,13
2017,12,3067,15
2017,12,3067,15
2018,3,3003,25
2018,3,2579,25
2017,10,3669,7
2018,1,1129,12
2017,11,3576,25
2018,1,2990,25
2018,2,3576,25
2018,6,3136,18
2018,4,3729,25
2018,7,2173,2
2017,12,3629,17
2018,7,3576,25
2018,7,3576,25
2018,7,3576,25
2018,7,3576,25
2018,4,2440,10
2017,11,2945,22
2017,11,1139,17
2018,1,2139,1
2018,1,2139,1
2017,12,3576,25
2018,2,864,17
2017,11,448,18
2018,2,1996,10
2018,1,2651,10
2017,11,2342,10
2018,1,2330,25
2017,11,4074,25
2017,12,3534,25
2018,2,704,25
2018,1,2023,11
2018,7,3576,25
2018,7,3576,25
2018,8,451,10
2018,8,3576,25
2018,6,451,10
2018,4,3576,25
2018,2,3576,25
2018,2,3136,18
2017,11,3576,25
2017,11,550,25
2017,11,550,25
2018,1,1849,25
2018,6,1735,10
2017,12,1171,10
2018,3,1185,10
2017,12,556,6
2018,2,3841,23
2018,4,1457,10
2018,2,1501,10
2018,6,1168,25
2017,12,799,17
2018,1,1155,10
2018,3,3663,4
2018,3,1058,10
2018,4,556,6
2017,11,3576,25
2018,2,544,25
2017,12,428,25
2018,1,701,10
2017,11,581,23
2018,5,1807,25
2017,12,1032,10
2017,12,1523,25
2018,5,3576,25
2018,8,3576,25
2018,5,556,6
2018,8,436,25
2017,9,3534,25
2017,12,3754,25
2017,12,3754,25
2017,7,2099,17
2017,7,2099,17
2018,1,1140,23
2017,9,704,25
2017,9,3136,18
2018,3,1728,24
2018,3,1728,24
2017,10,3451,18
2017,10,3451,18
2017,9,428,25
2017,8,3459,10
2017,8,3459,10
2017,8,3459,10
2017,8,3459,10
2017,8,3459,10
2018,8,3396,25
2018,8,3396,25
2017,8,1129,12
2017,11,3698,10
2018,4,99,12
2017,9,451,10
2017,11,1867,22
2018,2,672,4
2018,2,3940,10
2018,5,2917,17
2017,12,436,25
2017,9,1512,25
2017,11,411,18
2017,8,3136,18
2017,9,2713,17
2017,9,984,17
2017,8,2139,1
2017,8,3476,10
2017,11,3617,25
2018,5,3288,22
2018,5,3288,22
2018,5,3288,22
2018,5,3288,22
2018,5,3288,22
2018,5,3288,22
2018,5,3228,4
2018,5,3228,4
2018,5,3228,4
2018,5,3228,4
2018,4,3136,18
2018,4,3136,18
2018,4,3136,18
2018,3,3737,25
2018,3,2228,25
2018,3,2228,25
2018,3,2228,25
2018,3,2228,25
2017,10,3576,25
2017,10,3136,18
2017,11,451,10
2017,11,451,10
2017,12,3534,25
2017,8,3288,22
2018,2,3136,18
2017,9,4063,7
2018,4,1121,25
2017,9,448,18
2017,9,448,18
2018,5,220,17
2018,5,220,17
2018,5,451,10
2018,3,2487,18
2017,11,3627,22
2017,11,3627,22
2017,7,2492,18
2017,7,2492,18
2018,4,3928,10
2018,2,289,4
2018,2,289,4
2017,11,149,25
2017,11,1230,18
2018,1,1494,14
2018,8,3242,25
2017,12,764,22
2017,12,764,22
2017,10,776,13
2017,10,776,13
2017,10,776,13
2017,10,776,13
2017,10,776,13
2017,7,3576,25
2018,2,1352,23
2017,12,264,25
2017,12,264,25
2017,12,264,25
2017,12,264,25
2018,1,1900,25
2017,12,1121,25
2017,12,1368,5
2017,11,1868,15
2018,3,737,18
2018,3,737,18
2018,2,3744,25
2018,5,3136,18
2018,5,3136,18
2018,2,1127,25
2017,11,1176,10
2017,11,1176,10
2018,2,3576,25
2018,2,3576,25
2018,7,3409,25
2017,12,3576,25
2018,6,704,25
2018,6,704,25
2018,6,704,25
2018,6,704,25
2018,6,704,25
2017,9,1877,25
2017,7,3529,25
2017,7,3529,25
2017,11,1735,10
2017,11,1735,10
2017,11,1735,10
2017,11,3596,25
2018,4,416,4
2017,11,3136,18
2018,5,3576,25
2017,8,2048,10
2018,2,3576,25
2018,4,96,10
2017,11,3409,25
2018,2,3219,25
2018,2,3219,25
2017,11,1148,10
2017,11,1148,10
2017,5,12,15
2018,4,1828,25
2018,4,1828,25
2018,4,1828,25
2018,4,1828,25
2017,8,3731,22
2017,11,4085,23
2018,4,3576,25
2018,4,1037,10
2018,4,1037,10
2017,11,3576,25
2017,12,3228,4
2017,12,3228,4
2017,11,3451,18
2017,11,3451,18
2017,9,2945,22
2017,11,1523,25
2018,5,3356,25
2018,2,3136,18
2017,12,1727,24
2017,12,1727,24
2017,12,3576,25
2018,5,937,23
2018,5,2765,10
2018,5,2765,10
2018,5,2765,10
2018,5,2765,10
2017,7,556,6
2017,7,556,6
2017,7,556,6
2017,7,556,6
2017,7,556,6
2017,7,556,6
2017,11,3754,25
2017,11,3754,25
2017,10,4026,7
2017,10,4026,7
2017,10,4026,7
2017,10,4026,7
2018,5,2103,25
2017,8,1230,18
2017,11,2797,15
2017,8,3136,18
2018,4,2781,10
2018,4,2781,10
2018,4,2781,10
2018,4,2781,10
2017,10,1439,8
2017,8,829,5
2018,2,1139,17
2018,2,2292,25
2018,4,3822,16
2018,4,2001,25
2018,5,3576,25
2018,5,3576,25
2018,5,3576,25
2018,5,3576,25
2018,1,133,25
2017,11,3136,18
2017,11,879,10
2017,7,3136,18
2017,9,3136,18
2018,4,1991,5
2018,4,2101,17
2017,9,781,22
2017,9,781,22
2018,7,656,14
2017,11,704,25
2017,11,704,25
2017,9,769,22
2017,9,769,22
2017,9,769,22
2018,5,3754,25
2018,2,556,6
2018,3,3136,18
2018,1,3576,25
2018,4,2139,1
2018,5,2383,8
2018,5,2383,8
2018,5,2383,8
2017,11,1098,23
2017,11,2098,4
2017,11,556,6
2017,11,556,6
2017,8,428,25
2017,8,428,25
2017,8,428,25
2018,3,2447,18
2017,8,3136,18
2018,5,2672,17
2018,2,607,18
2017,9,3228,4
2017,8,3005,25
2017,11,681,17
2017,11,681,17
2017,11,681,17
2017,12,3576,25
2017,9,1766,10
2017,11,3539,10
2017,11,3539,10
2018,2,3833,22
2017,12,2096,25
2017,12,2096,25
2017,12,2096,25
2017,12,149,25
2017,12,149,25
2017,11,214,25
2018,2,1737,10
2018,2,1737,10
2017,9,472,23
2017,9,1474,7
2017,5,1680,10
2017,8,1037,10
2017,9,4063,7
2017,11,451,10
2018,3,3339,17
2018,4,3576,25
2017,9,3067,15
2018,1,3136,18
2017,12,1732,4
2017,10,2849,25
2017,11,3804,25
2017,11,3136,18
2017,9,3576,25
2018,2,3396,25
2018,7,229,25
2017,11,428,25
2017,10,3576,25
2017,10,3576,25
2017,10,3576,25
2018,5,3737,25
2018,5,3737,25
2018,5,3737,25
2017,5,2672,17
2018,5,3576,25
2018,5,3576,25
2018,5,3576,25
2018,5,3576,25
2018,5,3576,25
2018,4,451,10
2018,4,3136,18
2018,4,3136,18
2017,9,2228,25
2017,10,1439,8
2017,9,3576,25
2018,2,3576,25
2018,5,1778,25
2018,2,1804,25
2018,5,1754,25
2017,11,428,25
2017,11,1230,18
2018,4,3067,15
2018,4,3067,15
2018,5,451,10
2018,5,1376,25
2018,6,704,25
2017,7,3629,17
2017,11,3221,25
2017,11,1352,23
2018,4,2139,1
2018,4,2139,1
2018,8,3576,25
2018,5,474,25
2018,5,474,25
2018,5,474,25
2018,5,474,25
2018,7,3993,10
2018,7,3993,10
2017,12,3409,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2017,12,3396,25
2018,2,3773,25
2018,2,3773,25
2018,2,3136,18
2017,11,421,5
2017,10,451,10
2017,10,2066,17
2017,10,2066,17
2017,10,2066,17
2017,10,3576,25
2017,10,3576,25
2017,11,1139,17
2018,3,3547,8
2018,3,3547,8
2018,3,3547,8
2017,11,1980,23
2017,8,1381,25
2018,5,630,7
2018,5,630,7
2017,9,83,10
2017,9,83,10
2018,4,2089,15
2017,12,2728,25
2018,5,2686,13
2018,5,2686,13
2018,5,2686,13
2018,6,1815,25
2018,6,1815,25
2018,6,1815,25
2018,6,1815,25
2018,6,1815,25
2018,6,1815,25
2017,8,3409,25
2017,8,3409,25
2017,8,3409,25
2017,8,3409,25
2018,2,2945,22
2018,2,2945,22
2018,2,2945,22
2017,11,1680,10
2018,3,704,25
2017,11,3136,18
2017,11,3136,18
2017,9,3606,10
2017,9,3606,10
2017,11,2380,15
2017,11,2380,15
2017,8,3187,12
2018,4,764,22
2018,3,2366,25
2018,3,2366,25
2018,4,1368,5
2018,3,3529,25
2018,4,3228,4
2018,3,3576,25
2017,9,4063,7
2017,11,1139,17
2017,8,3576,25
2017,11,1632,22
2018,3,3136,18
2017,11,149,25
2018,3,171,25
2017,10,3709,22
2017,10,3709,22
2017,11,3228,4
2018,2,3576,25
2018,2,3576,25
2018,3,704,25
2017,11,1804,25
2017,8,1088,25
2017,9,2447,18
2018,3,1023,22
2017,8,3148,22
2017,10,3576,25
2017,12,3451,18
2018,4,1102,10
2018,4,1102,10
2018,4,1884,4
2017,8,817,25
2017,8,817,25
2017,11,3081,18
2018,3,428,25
2018,4,4073,18
2018,5,1474,7
2017,11,3136,18
2018,4,879,10
2017,11,652,25
2018,6,3088,22
2018,4,451,10
2018,3,20,8
2018,2,976,7
2018,7,3737,25
2017,11,3576,25
2017,8,2564,15
2018,1,3081,18
2017,8,3136,18
2017,8,3136,18
2017,8,3136,18
2017,8,3136,18
2017,8,3136,18
2017,11,1139,17
2017,11,1139,17
2018,8,3576,25
2018,2,3451,18
2018,1,446,13
2018,5,264,25
2017,11,2329,25
2017,11,2329,25
2017,11,2329,25
2017,12,3263,22
2017,12,3263,22
2017,12,3263,22
2017,12,3263,22
2017,12,3263,22
2017,12,2492,18
2018,4,2627,17
2018,4,737,18
2018,8,2771,22
2018,8,2771,22
2018,8,2771,22
2018,8,2771,22
2018,8,2771,22
2018,8,2771,22
2018,8,2771,22
2018,8,2771,22
2017,7,3136,18
2018,5,3284,10
2018,5,3284,10
2017,12,3130,25
2017,12,704,25
2018,4,4059,10
2018,4,4059,10
2017,11,2579,25
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,11,728,17
2017,11,3576,25
2018,2,4050,7
2017,11,4075,25
2017,11,4075,25
2017,11,4075,25
2017,11,4075,25
2017,12,3112,25
2017,9,3576,25
2018,3,2849,25
2018,4,3130,25
2018,4,3130,25
2018,3,3576,25
2018,5,3136,18
2018,5,3136,18
2018,1,2769,12
2017,9,788,10
2017,7,1603,23
2018,5,3979,25
2018,5,1286,22
2017,11,3136,18
2018,6,3576,25
2018,4,3136,18
2018,4,3136,18
2018,4,2175,17
2018,5,1129,12
2018,5,1129,12
2017,11,1088,25
2017,12,3617,25
2018,3,1129,12
2017,11,451,10
2018,1,3228,4
2017,12,3136,18
2017,10,260,23
2017,12,3529,25
2017,10,3288,22
2017,10,3288,22
2018,3,451,10
2018,3,451,10
2018,3,451,10
2018,3,3576,25
2017,10,1485,10
2017,10,3576,25
2017,10,3576,25
2017,11,3576,25
2017,10,2849,25
2017,11,472,23
2018,2,3130,25
2018,2,3130,25
2018,2,3576,25
2017,8,556,6
2018,4,2106,25
2017,11,1248,22
2017,12,1331,25
2017,8,3804,25
2018,6,3534,25
2018,6,3534,25
2017,10,3228,4
2018,4,892,5
2017,9,182,18
2018,2,1737,10
2018,2,1737,10
2017,9,2798,18
2017,9,2798,18
2018,1,3184,22
2018,1,3184,22
2018,5,448,18
2018,5,448,18
2018,5,448,18
2018,5,448,18
2017,11,1766,10
2017,11,2620,23
2017,11,2620,23
2017,11,2620,23
2017,11,2620,23
2017,11,2620,23
2017,11,2620,23
2017,11,2620,23
2017,11,2620,23
2018,3,4059,10
2017,11,3804,25
2017,8,2579,25
2017,11,2156,18
2017,10,3136,18
2017,11,939,22
2017,5,3228,4
2017,5,3228,4
2017,5,3228,4
2017,7,2230,17
2017,6,916,22
2018,5,3136,18
2017,9,359,23
2017,11,1368,5
2017,7,451,10
2017,11,149,25
2017,11,149,25
2017,11,3593,25
2017,9,3628,18
2017,9,3763,26
2017,6,704,25
2017,9,2680,17
2017,7,3927,10
2018,7,3,13
2017,11,1515,25
2017,9,1384,25
2018,6,3576,25
2018,1,1468,22
2018,5,2276,4
2018,1,2984,25
2018,2,1439,8
2018,7,3576,25
2017,8,1972,10
2017,12,451,10
2018,3,728,17
2017,12,3576,25
2017,8,915,25
2017,7,3331,25
2017,7,3331,25
2017,11,2906,10
2018,1,2579,25
2017,11,3576,25
2017,11,3576,25
2017,11,3576,25
2018,1,3868,22
2018,2,1037,10
2018,2,3409,25
2017,10,1352,23
2018,6,3576,25
2018,7,3409,25
2017,10,1319,4
2018,3,1076,11
2017,12,897,22
2017,7,3534,25
2018,1,817,25
2018,1,817,25
2018,2,1996,10
2018,1,3355,25
2018,1,3355,25
2017,11,2428,19
2017,11,2428,19
2018,2,3136,18
2017,8,3669,7
2017,8,3669,7
2018,3,244,10
2018,3,2447,18
2018,2,3650,8
2018,7,857,15
2017,8,1523,25
2017,8,1523,25
2017,8,1507,7
2017,8,4073,18
2017,7,2599,25
2017,7,2599,25
2017,7,2599,25
2017,9,1620,15
2017,9,1620,15
2017,9,3312,10
2017,9,2720,18
2018,5,3520,10
2018,3,896,9
2018,3,3844,10
2018,2,1439,8
2018,2,1439,8
2017,10,2520,22
2017,10,2520,22
2017,11,3136,18
2017,11,3136,18
2017,6,4050,7
2017,11,3891,22
2017,11,3891,22
2017,11,3891,22
2017,11,3891,22
2017,11,3891,22
2017,11,3891,22
2017,12,3576,25
2018,2,1155,10
2018,2,1155,10
2018,2,1155,10
2017,12,3529,25
2018,3,3552,22
2018,3,3552,22
2017,11,2001,25
2018,4,3576,25
2017,12,1139,17
2017,11,3415,23
2017,11,3415,23
2017,11,3415,23
2017,11,3415,23
2018,2,3113,25
2017,12,1974,14
2018,2,3737,25
2017,9,3576,25
2017,12,4073,18
2017,11,722,11
2017,11,2906,10
2018,4,451,10
2018,4,451,10
2017,11,3356,25
2018,1,1523,25
2018,1,3926,25
2018,4,182,18
2018,4,3641,23
2017,10,3889,8
2017,10,3889,8
2018,3,1657,25
2018,1,99,12
2017,12,3136,18
2018,4,451,10
2018,1,149,25
2017,8,3844,10
2017,8,3844,10
2018,1,550,25
2018,3,451,10
2018,1,3698,10
2018,1,3698,10
2018,1,3698,10
2018,1,1412,23
2017,7,556,6
2017,7,556,6
2017,10,451,10
2017,10,451,10
2017,11,2862,10
2017,12,3576,25
2017,12,3576,25
2018,8,69,4
2018,8,69,4
2017,12,3812,17
2017,8,3576,25
2017,8,3576,25
2017,11,3609,22
2017,11,3609,22
2017,11,1797,7
2018,4,2945,22
2018,5,2428,19
2018,5,2428,19
2018,2,1352,23
2018,2,1352,23
2017,11,3136,18
2018,3,3366,18
2018,3,3366,18
2017,12,3546,9
2017,12,3546,9
2017,7,3352,23
2017,10,1680,10
2018,2,2222,18
2017,7,1372,17
2017,8,877,17
2018,5,3576,25
2017,7,448,18
2017,7,448,18
2017,12,3617,25
2017,11,3576,25
2017,10,3576,25
2017,11,704,25
2017,11,704,25
2017,11,704,25
2017,11,704,25
2017,11,704,25
2017,11,704,25
2017,8,3576,25
2017,11,3136,18
2018,2,1439,8
2018,2,1439,8
2018,2,1439,8
2017,11,451,10
2018,5,3136,18
2018,2,2432,23
2017,11,2143,10
2017,11,2143,10
2018,6,474,25
2017,10,769,22
2017,11,3136,18
2017,9,460,22
2017,8,3409,25
2018,3,1738,18
2017,10,451,10
2017,11,3356,25
2018,5,3818,10
2018,5,3818,10
2018,5,3818,10
2018,5,3818,10
2018,5,3818,10
2018,5,3818,10
2018,5,3818,10
2018,5,3818,10
2018,7,3576,25
2017,11,3136,18
2017,10,3409,25
2018,2,3124,18
2018,3,3576,25
2017,8,28,15
2017,9,2984,25
2017,9,2984,25
2017,10,359,23
2017,7,3284,10
2017,12,1384,25
2017,7,3136,18
2017,11,3927,10
2018,8,1247,22
2018,4,1928,23
2017,11,556,6
2018,2,94,17
2017,5,3228,4
2018,6,1799,18
2017,8,3546,9
2017,9,3576,25
2017,9,3576,25
2017,10,3576,25
2017,6,1738,18
2017,10,3737,25
2018,3,1804,25
2018,3,1804,25
2017,11,1368,5
2018,5,3086,10
2017,11,2734,25
2017,11,2734,25
2017,11,2734,25
2018,5,2581,22
2018,1,1943,25
2018,1,401,12
2018,7,1245,25
2018,2,436,25
2017,11,1352,23
2018,5,3130,25
2017,11,2418,4
2018,1,3113,25
2017,11,2984,25
2017,11,451,10
2017,11,451,10
2017,12,1139,17
2018,1,3136,18
2018,2,1877,25
2018,3,2685,18
2018,3,2685,18
2018,8,2771,22
2018,2,4034,23
2018,2,4034,23
2018,2,4034,23
2018,3,3943,17
2018,5,1657,25
2018,5,1657,25
2018,5,1657,25
2018,5,1657,25
2018,3,2797,15
2017,11,3627,22
2018,3,3576,25
2018,3,3576,25
2018,3,3576,25
2018,5,3927,10
2017,8,3766,23
2017,9,3409,25
2018,1,1139,17
2017,11,3698,10
2017,11,3698,10
2018,8,3576,25
2018,5,3136,18
2017,11,3804,25
2017,11,3804,25
2017,7,1003,18
2018,8,2716,10
2018,8,2716,10
2018,2,206,8
2018,3,1439,8
2018,7,2270,25
2017,10,3529,25
2018,7,817,25
2018,7,817,25
2017,10,259,12
2017,10,259,12
2017,10,259,12
2018,5,344,9
2018,5,344,9
2018,5,550,25
2018,5,550,25
2017,11,3451,18
2017,12,3833,22
2017,10,3136,18
2018,2,1468,22
2017,11,3576,25
2017,11,3576,25
2017,10,3546,9
2017,8,1095,5
2017,7,2945,22
2017,11,451,10
2017,10,2373,10
2017,10,2373,10
2017,12,2199,5
2017,9,2447,18
2017,9,2447,18
2017,9,2447,18
2017,9,2447,18
2017,9,2447,18
2017,9,2447,18
2018,2,3534,25
2017,11,3136,18
2017,11,3380,10
2017,12,3136,18
2017,11,939,22
2017,8,1186,10
2017,8,1186,10
2018,4,3136,18
2017,12,451,10
2017,12,451,10
2017,8,556,6
2018,1,2915,10
2018,1,2915,10
2018,1,2915,10
2017,11,2839,10
2018,5,2588,25
2018,5,2588,25
2018,5,1947,10
2018,3,3136,18
2017,10,1244,25
2017,10,1244,25
2018,3,857,15
2018,3,2945,22
2018,7,3228,4
2018,5,2823,25
2018,7,1990,4
2018,7,1990,4
2018,7,1990,4
2018,7,1990,4
2017,10,1460,22
2017,8,2492,18
2017,11,937,23
2018,4,3546,9
2018,5,451,10
2018,5,451,10
2018,5,451,10
2018,5,451,10
2018,5,451,10
2018,5,451,10
2018,5,451,10
2018,5,451,10
2018,5,451,10
2018,5,451,10
2018,3,3228,4
2018,3,3228,4
2017,7,3136,18
2017,11,3409,25
2018,1,3136,18
2017,10,3136,18
2017,12,2658,9
2017,12,2658,9
2017,12,2658,9
2017,12,2658,9
2017,11,3576,25
2017,11,3576,25
2017,11,3136,18
2017,11,857,15
2017,11,556,6
2017,11,3082,10
2017,10,4050,7
2017,10,3133,18
2018,3,725,25
2017,11,3136,18
2017,11,3576,25
2017,8,3576,25
2018,2,3136,18
2017,11,3876,10
2017,11,1230,18
2017,8,3242,25
2018,5,451,10
2018,5,451,10
2018,2,2945,22
2018,2,2945,22
2017,12,1098,23
2017,12,2650,18
2017,11,3576,25
2017,12,2849,25
2018,1,1523,25
2017,12,1139,17
2017,11,385,5
2018,6,3576,25
2018,1,1822,25
2018,3,3136,18
2018,6,3576,25
2018,2,3576,25
2018,8,428,25
2017,11,1773,17
2017,11,1773,17
2018,2,3067,15
2017,11,3576,25
2017,11,3576,25
2017,12,1088,25
2018,8,1032,10
2018,8,1032,10
2017,7,3136,18
2018,3,2967,20
2018,1,670,23
2018,3,1735,10
2017,11,1368,5
2017,11,1368,5
2017,11,1368,5
2017,8,3576,25
2017,11,78,10
2018,7,2945,22
2018,7,3576,25
2018,7,3576,25
2018,1,3669,7
2017,10,220,17
2017,8,2945,22
2018,4,2579,25
2018,4,3113,25
2018,3,314,25
2017,11,2329,25
2018,4,672,4
2018,3,672,4
2018,5,3228,4
2017,12,3576,25
2017,12,3576,25
2017,12,3576,25
2017,12,3576,25
2017,10,451,10
2017,6,3081,18
2017,6,3081,18
2018,2,3804,25
2018,3,1309,22
2017,11,3576,25
2017,11,3576,25
2018,4,2001,25
2018,4,2001,25
2017,6,3512,25
2017,6,817,25
2018,3,1139,17
2017,7,2329,25
2017,9,3754,25
2017,8,3228,4
2018,2,556,6
2018,2,3576,25
2017,6,2329,25
2017,6,556,6
2017,6,1877,25
2017,6,817,25
2017,7,1439,8
2018,1,3534,25
2018,3,984,17
2018,3,3576,25
2018,3,3576,25
2018,3,3576,25
2018,3,3576,25
2017,4,704,25
2018,2,1384,25
2017,7,3081,18
2017,6,1302,4
2017,7,1368,5
2018,4,3113,25
2018,1,3028,17
2018,1,1894,7
2018,3,3534,25
2018,2,3576,25
2018,1,2199,5
2018,3,2270,25
2018,5,3136,18
2018,2,3576,25
2018,3,3136,18
2018,2,3451,18
2017,10,3534,25
2018,2,1547,25
2018,4,3822,16
2017,10,704,25
2017,6,3576,25
2017,6,3576,25
2017,9,3557,7
2017,5,3576,25
2018,4,1439,8
2018,2,1877,25
2018,4,2188,10
2018,3,1877,25
2018,3,984,17
2018,5,3067,15
2018,2,3576,25
2017,5,556,6
2017,5,556,6
2018,3,2761,7
2018,5,3744,25
2017,10,1523,25
2017,9,2771,22
2017,11,3136,18
2017,11,3576,25
2017,8,3596,25
2017,8,3596,25
2017,12,722,11
2017,12,722,11
2017,6,704,25
2017,6,704,25
2017,9,3136,18
2017,4,3136,18
2017,11,3576,25
2017,11,3576,25
2017,11,1521,25
2017,8,2281,18
2017,10,3576,25
2017,11,3113,25
2017,3,3576,25
2018,4,3576,25
2017,11,3136,18
2017,9,2488,25
2017,11,649,25
2017,8,2537,22
2017,8,1802,25
2018,1,577,25
2018,2,3576,25
2018,2,1139,17
2017,8,451,10
2018,7,3546,9
2018,5,652,25
2018,5,3136,18
2018,5,438,25
2018,2,589,25
2017,10,3228,4
